z,null_t,null_r,timelike_t,timelike_r
91.0911,0.908948144718845,0.091052,0.908945656162436,-0.009105
92.0921,0.907947569652502,0.092052,0.907945053749014,-0.009205
93.0931,0.906946994464838,0.093053,0.906944451214264,-0.009306
94.0941,0.905946419155585,0.094054,0.905943848557918,-0.009406
95.0951,0.904945843724478,0.095054,0.90494324577971,-0.009506
96.0961,0.903945268171247,0.096055,0.903942642879371,-0.009606
97.0971,0.902944692495623,0.097055,0.902942039856633,-0.009706
98.0981,0.901944116697337,0.098056,0.901941436711224,-0.009806
99.0991,0.900943540776118,0.099056,0.900940833442875,-0.009906
100.1001,0.899942964731694,0.100057,0.899940230051313,-0.010006
101.1011,0.898942388563792,0.101058,0.898939626536267,-0.010106
102.1021,0.89794181227214,0.102058,0.897939022897461,-0.010206
103.1031,0.896941235856462,0.103059,0.896938419134623,-0.010306
104.1041,0.895940659316483,0.104059,0.895937815247477,-0.010406
105.1051,0.894940082651926,0.10506,0.894937211235745,-0.010506
106.1061,0.893939505862516,0.10606,0.893936607099152,-0.010606
107.1071,0.892938928947973,0.107061,0.892936002837418,-0.010706
108.1081,0.891938351908019,0.108062,0.891935398450266,-0.010806
109.1091,0.890937774742373,0.109062,0.890934793937414,-0.010907
110.1101,0.889937197450754,0.110063,0.889934189298582,-0.011007
111.1111,0.888936620032882,0.111063,0.888933584533488,-0.011107
112.1121,0.887936042488472,0.112064,0.887932979641849,-0.011207
113.1131,0.886935464817242,0.113065,0.886932374623381,-0.011307
114.1141,0.885934887018905,0.114065,0.885931769477801,-0.011407
115.1151,0.884934309093178,0.115066,0.884931164204821,-0.011507
116.1161,0.883933731039773,0.116066,0.883930558804155,-0.011607
117.1171,0.882933152858402,0.117067,0.882929953275515,-0.011707
118.1181,0.881932574548777,0.118067,0.881929347618614,-0.011807
